tweet_text,label_text
 Massive storm causes destruction in Mexico City,vehicle_damage
 US Army releases maps showing damage to Mexico City after earthquake,vehicle_damage
 Cars damaged by California wildfires blaze - video,vehicle_damage
" RT @News4Jax : Home : Photos : Thousands left without homes, a sense of relief following Irma",vehicle_damage
 All these are s still there.,vehicle_damage
 # Irma - damage from Irma s eye up gusts - - 60 mph. # ri,vehicle_damage
 # Tesla vehicles that were damaged by Hurricane Irma in Florida : # news # Irma,vehicle_damage
 California wildfires : Death toll leaps to 13 as California wildfires rage,vehicle_damage
 We need to speak up,vehicle_damage
.@POTUS tells me that Mexico could start building shelters for displaced earthquake victims. # USNews # USNewsNow,vehicle_damage
 First of many victims in Florida from Irma. Fire crews are out...,vehicle_damage
 Massive landslides destroy farm and office on one of Mexico's major highways,vehicle_damage
 All of California wildfires to threaten California's wine and wine country - WNN Newsroom,vehicle_damage
 Video Shows Hurricane Irma Carving A Path Through Mexico - # FOX13FOX13,vehicle_damage
 Watch this news video on,vehicle_damage
 # earthquake victims were displaced by strong earthquake... # Iran,vehicle_damage
 Another wildfire wreaks havoc in California # NBC4,vehicle_damage
 A few good news points from Northumberland ,vehicle_damage
 All the images in the tweet have been confirmed to be official photos. No one has confirmed those who live in Mexico City are affected by the earthquake. @FEMA,vehicle_damage
 Wildfires rage across California after s heavy rains hit land,vehicle_damage
" A few months back, someone took a picture of a wrecked car as it was about to be destroyed in this hurricane # HurricaneMaria # HurricaneMaria",vehicle_damage
 RT @AP : California wildfire victims hit by # Irma hit by Hurricane Harvey,vehicle_damage
 RT @ToledoNews : Florida Woman Found Dead After Hurricane Irma Hits City,vehicle_damage
 # Harvey victims face tough challenges in the future # CNN,vehicle_damage
 Photos from Irma hit Miami in s storm Photos : People hit by Irma,vehicle_damage
 Photos show extensive damage to Northern California wine country after California wildfires,vehicle_damage
 # HoustonFlood victims still recovering after # Irma Harvey,vehicle_damage
 A couple of things to know if you visit this morning - 1. Do not fill your swimming pool with water for the weekend. 2. Get clean laundry for your home after Irma.,vehicle_damage
" Hurricane Irma : Hurricane Irma, the worst Florida storm since a Category 5 storm, tore a path through the Florida Keys.",vehicle_damage
" Irma destroys homes in Florida, leaves many without power",vehicle_damage
 RT @mwflege : Hundreds are fleeing the coastal area after earthquake damaged power plants,vehicle_damage
" Hurricane Maria devastated Puerto Rico, leading to major power cuts and rising rates",vehicle_damage
  A couple pictures of their cars damaged by Irma,vehicle_damage
 @POTUS sends a message today to the people of Mexico via @USPS : Your work is appreciated. @USPS,vehicle_damage
 Photos : Hurricane Irma destroys Irma - damaged homes in Naples,vehicle_damage
 # HurricaneMaria # HurricaneMaria # PuertoRicoA,vehicle_damage
 RT @Vital_Cards : @CBSLA is on scene of California wildfires. They show how # s destructive -,vehicle_damage
 # Irma aftermath : Massive impact to # Mexico City # Mexico # New_York # Mexico,vehicle_damage
 Tesla Model S lost power near California shore during Irma -,vehicle_damage
.@wilcoxnews # Irma damage in the Keys after @Maria struck. @NewsDay,vehicle_damage
" RT @DGDaily : In Photos : Hurricane Maria, Florida",vehicle_damage
 Photos from the scene after Irma tore through Key West | Irma hit the Caribbean. We got some awesome photos,vehicle_damage
 We were driving to school in Texas with my dad in tow and had to duck from the highway to make it to the school after the storm hit. # Harvey,vehicle_damage
 Hurricane Irma s destructive course of destruction left many homeowners without access to flood insurance # News,vehicle_damage
 Flood - battered parts of Northern California hit by wildfires,vehicle_damage
" Flood damage, landslides, power outages in Northern California",vehicle_damage
 RT @TMZ : Dozens of cars have melted from a wildfire near the California border,vehicle_damage
 California wildfires ravage neighborhoods across region,vehicle_damage
 # California # wildfires : Huge piles of rubble still waiting to be lifted.,vehicle_damage
" RT @MMA_Fighting : Two-fighter destroyed by tornado near # Pensacola, FL",vehicle_damage
 Aerial photos show damage from the Hurricane Irma. Please share and like to help ,vehicle_damage
 The Latest From Harvey,vehicle_damage
 RT @HuffPost : How this California wildfire affected many,vehicle_damage
 How a woman survived being trapped in a flood s s damaged SUV,vehicle_damage
 RT @AJC : Woman describes her damaged Audi following Irma,vehicle_damage
 RT @fema : Irma damage to # FloridaA&P : # FloridaPilot,vehicle_damage
 How did our vehicles fall into the path of Irma?,vehicle_damage
" The devastation of Mexico s earthquake hits the car, the house, and even the city of Casa Blanca",vehicle_damage
" # Mexico Earthquake Strikes, Kills at Least 42, Injuries Over 3,000",vehicle_damage
 Hurricane Irma : # news story of # Florida # news in my News Feed # myfledinginca,vehicle_damage
 RT @thehill : Harvey flooding in Fort Bend county and west Houston,vehicle_damage
 RT @kfwnews : Residents in Texas wake up to damage from Hurricane Harvey,vehicle_damage
 # TrumpAwards : The # State of Florida # Florida State # Florida University # Football,vehicle_damage
 Irma s death toll rises to 9 - # Florida # News # Politics,vehicle_damage
" Photos : Houston s Hurricane Harvey debris, s massive power outages show # Houston",vehicle_damage
" Photos show scorched vehicle after tornado slammed into the town of Ocala, Florida",vehicle_damage
" RT @PIX11News : First photo from the scene of a tree fire in Napa, California. # k12",vehicle_damage
 Houston Astros Manager Bo Porter tells players about Hurricane Harvey in a telethon ,vehicle_damage
" California wildfire : At least 200 homes are destroyed, 300 were completely destroyed",vehicle_damage
 Aerial pictures of California wildfires showing damage from # El Nino,vehicle_damage
" # Houston s Hurricane Harvey cleanup operation : Hundreds of cars lost, trucks damaged",vehicle_damage
 Hurricane Irma hit the Florida Keys with winds of 40 mph and recorded a wind speed of 104 mph,vehicle_damage
 I survived the Hurricane Maria floodwaters by sitting on my car,vehicle_damage
 RT @TribuneNews : Fire kills couple after wildfires rage in Mexico,vehicle_damage
 Harvey : Many are without homes. # NBC10News,vehicle_damage
 RT @Newsday : Hundreds of Houstonians leave their homes to escape Hurricane Harvey,vehicle_damage
" Wildfire devastates Caribbean nation of Dominica ; 1,100 lost",vehicle_damage
 Tesla Motors CEO Reveals Plans for Cleanup After Hurricane Irma,vehicle_damage
 A # HurricaneMaria # Caravan made it to the airport to pick up our plane after taking over from # Irma.,vehicle_damage
 We've lost all of our lives due to Hurricane Irma,vehicle_damage
 My neighbor just lost a van full of food after Hurricane Irma...,vehicle_damage
 Fire at Trump golf course in California # FOX NEWS,vehicle_damage
" Harvey : @realDonaldTrump, don't forget us # HurricaneHarvey victims : @USAGears",vehicle_damage
 A car damaged in Harvey.,vehicle_damage
 RT @VPR : Cars were still crushed under the weight of the Puerto Rico # storm,vehicle_damage
 Mexico earthquake : In pictures,vehicle_damage
 # HurricaneMaria : A photographer captured the destruction in Puerto Rico,vehicle_damage
 Houston firefighters battle raging wildfires in Houston - Houston County. # WPR,vehicle_damage
 Wreckage from # HurricaneMaria in Puerto Rico | MCT,vehicle_damage
 Local Fire Service Teams Are Deploying to Deal With Damage After Irma,vehicle_damage
 California wildfires : How the California Air Resources Board lost track of damage,vehicle_damage
" # News : # MexicoCityNews : earthquake hit Mexico City, leaving more than 250 dead and 100 missing",vehicle_damage
" Hurricane Maria devastates Puerto Rico, leaving island's infrastructure in ruins",vehicle_damage
 # FireAware & Cleanups After # Harvey,vehicle_damage
 RT @DailyCaller : Harvey - Irma - Irma damage could be top 10 worst,vehicle_damage
 I feel so bad for the people of Puerto Rico. The death toll from Hurricane Maria could climb up to 60. # news # news,vehicle_damage
 RT @NewYorkDailyNews : Harvey residents hit by # Irma at this location ,vehicle_damage
 Hurricane Irma destruction continues as power and utility still out # WESH12,vehicle_damage
" Irma damage : More than 100 % destroyed cars, homes in a s -littled - home beach",vehicle_damage
 # Trump # BHS # Texas # Hurricane Harvey # fire,vehicle_damage
 # HurricaneMaria destroys buildings & debris in Puerto Rico,vehicle_damage
" RT @KQV : A tornado was reported in Eastport, Conn.",vehicle_damage
 A man loses everything after Hurricane Irma :.,vehicle_damage
 RT @NBCDFW : California wildfires scorch homes in California... # NBC4,vehicle_damage
 RT @j_pitti : Wildfires continue to scorch Puerto Rico and the Caribbean Island,vehicle_damage
 The # Iran - Iraq earthquake,vehicle_damage
 Aerial photo : Destruction from Hurricane Maria at Bayarea Park.,vehicle_damage
 # HurricaneMaria @the_princeton,vehicle_damage
 Two dead as California wildfire forces evacuees to camp in tents,vehicle_damage
 RT @KTVB13 : Florida home and office hit by Irma s debris,vehicle_damage
 @MikePoynton @HuffPost @TampaBayIsland @MikePoynton Why is a # HurricaneHarvey news anchor covering so many # Irma and # Harvey?,vehicle_damage
 Iran - Iraq earthquake damage is visible from US base on Iraq side # News # Iran,vehicle_damage
" RT @TruNews_News :  Car washed out in Irma s wake, debris wreaks havoc in Texas #",vehicle_damage
 Irma # Fire News,vehicle_damage
 In California Earthquake: Thousands Evacuate From Rental Homes,vehicle_damage
" In a flash, Irma destroys $ 200k car in Pinellas Park",vehicle_damage
" California, California wildfires have affected US - troops",vehicle_damage
 Two cars have been destroyed in a # fire and power crash in # centralvirginia,vehicle_damage
 RT @Fox411 : Tornado damage in # Missouri after the # Irma,vehicle_damage
 The toll : How it all started,vehicle_damage
 Hurricane Irma Photos Show Fears of Drought for Texas Residents # CBS4,vehicle_damage
" Harvey damages home in Corpus Christi in TX,. @PWNewsChannel pic.twitter.com/iFJjVXbP0Jk",vehicle_damage
" RT @CBSChicago : # California wildfire crews recover from heavy rain, southerly winds.",vehicle_damage
" Hurricane Maria, how we did on the road, and how we hope to top it in the next weeks",vehicle_damage
 # Irma has devastated the # Florida islands and the # Florida Keys. The s big @SunSpiderNews,vehicle_damage
 Video shows wildfire ripping apart @AIMPRNews @AIMPRDallas # NewsHour,vehicle_damage
" @FL_FLYFLOW - FLA has restored all of Irma s power to Puerto Rico, but it still requires power in the island.",vehicle_damage
" Cars, boats & trucks damaged by Hurricane Maria aftermath",vehicle_damage
 Earthquake : The deadly debris has piled up in a remote mountain village. # RT @bbc9news ,vehicle_damage
" # Mexico earthquake hits central Puerto Rico, wrecks cars",vehicle_damage
 @ABC13News @CBSDFW RT @ABC13News : Harvey victims are trying to get cars repaired in Houston,vehicle_damage
 @TNA @Cage_Tronews RT @TNANEWS : Fire swept over # PuertoRico # St. Croix # St. Croix @TNANews,vehicle_damage
 RT @Dani_Rodriguez : # Irma : # cars,vehicle_damage
" RT @NBCLA : City workers help to clean up after Hurricane Irma, Irma debris in streets",vehicle_damage
 California wildfires - The top story for those,vehicle_damage
 All roads are now closed in California after the # wildfires,vehicle_damage
" RT @KPRC2 : Mexico City residents are seeing what is left of Mexico City after a powerful earthquake, damage is estimated at $ 100 billion",vehicle_damage
 California fire officials : Dozens of missing people are stuck in buildings due to California wildfires,vehicle_damage
 # RIOA earthquake : The worst of a new era,vehicle_damage
" Hurricane Maria destroyed almost 10 percent of Puerto Rico s oil industry, but is not the beginning",vehicle_damage
 Mexico Earthquake Victims Don't Come Out Alive - For Now,vehicle_damage
 RT @KPLY : Fire continues to burn near # Harvey # Houston # Irma # HarveyA...,vehicle_damage
 California wildfires : Thousands flee amid California wildfires,vehicle_damage
 @KHNNews s 2nd story : Hundreds of homes damaged in Maria - flood caused # khnnews,vehicle_damage
 # California wildfires : Crews battling California wildfires from above (via,vehicle_damage
 RT @Yahoo : Texas A&M football fan loses part of his mansion as Hurricane Harvey approaches,vehicle_damage
" # News # RT @WOWT : In # Harvey flood area, families can't get the # food. # WOWT",vehicle_damage
 # HurricaneHarvey : Texas church destroyed in storm # RT @USNBC : We sent out an emergency message. @USNBC,vehicle_damage
 Multiple homes damaged by Irma,vehicle_damage
 # Harvey : Thousands leaving Houston homes as a @Northeast Houston # Firemen report burning homes in # Harvey,vehicle_damage
 RT @FOXNEWS : New aerial shots show widespread destruction to a school - a little known community in Cuba,vehicle_damage
.@ABC7Seattle crews have had crews on scene s working day and night to recover from # Irma. @ABC7Seattle,vehicle_damage
" RT @DailyCaller : After Hurricane Irma damages cars, homes, homes, homes.",vehicle_damage
 RT @ABC13Houston : Harvey : Residents struggle to rebuild after Hurricane Harvey,vehicle_damage
" California s Wildfires : As Floods Spread, Wildfires Spreading Across the Sky # Livetweet",vehicle_damage
 Aftermath of Hurricane Harvey : Local businesses recover,vehicle_damage
 Mexico City : A deadly car crash killed six people and injured several others in a drive-by shooting that took place Tuesday evening ( @fox5nyc,vehicle_damage
" I know this is pretty early to tell, but what have you seen in Dallas since Hurricane Harvey?",vehicle_damage
 Mexico Earthquake - The Next Big Race,vehicle_damage
 Hurricane Maria and earthquake continue to cause havoc.,vehicle_damage
 @realDonaldTrump Trump signs hurricane relief bill that provides for rebuilding after # Irma,vehicle_damage
 # PuertoRico s # fire chief says more # fire vehicles need to be deployed to # SanMaria # SanRico,vehicle_damage
 RT @TODAY_NEWS : Fears for California wildfire evacuees in San Francisco,vehicle_damage
 More photos and videos of the flood devastation in Corpus Christi. @News4Jax shows the devastation,vehicle_damage
 RT @FEMA : California firefighting teams are helping respond to Harvey damage to homes,vehicle_damage
 RT @WTOP : Hurricane Maria - aftermath,vehicle_damage
" One of the most powerful hurricanes that has hit Puerto Rico, Irma has hit a state of mental disarray",vehicle_damage
" # # HurricaneHarvey is showing its strength, this is the # damage ",vehicle_damage
 Iran : Massive Flood Kills Thousands Of People,vehicle_damage
 @AJPJ,vehicle_damage
 Watch the shocking footage of a house burning in Los Angeles after California wildfires.,vehicle_damage
 RT @NRL : # Cowboys fan @BJTK1231 wants to start a # social media # # firestorm right now. # storm1231,vehicle_damage
" New Video Shows Deadly California Wildfires Wreckage, Flooded The Streets",vehicle_damage
 # HurricaneMaria # caremarvem # Irma # homeowners,vehicle_damage
" Local @CBSDenver, @CBS6 # hurricaneMaria, storm surge damages cars at a condo.",vehicle_damage
" Hurricane Irma : Most vehicles will be towed or destroyed, says car manufacturer",vehicle_damage
" @c_bc # news : Some 300,000 people evacuated from the country as # HurricaneMaria destroys havoc",vehicle_damage
 RT @Fresno_Times : Harvey damaged more than 300 vehicles by Wednesday morning.,vehicle_damage
 Photos from Hurricane Irma,vehicle_damage
 @PierceCoBoeing planes took off from Florida heading for hurricane Irma damage in Puerto Rico,vehicle_damage
 Hurricane Irma victims leave their houses,vehicle_damage
 Watch a viral video from the moment after Hurricane Maria swept across Puerto Rico ,vehicle_damage
 # CaliforniaSUMmniNews # CaliforniaWildfire : Family members struggle to find homes,vehicle_damage
 Mexico earthquake : 1.8 - magnitude quake and 500 - pound waves : # USTWS,vehicle_damage
 We live in a world of colorblindness # Irma,vehicle_damage
 # Houston # Tesla vehicles are damaged by Harvey. Please do your part by donating.,vehicle_damage
 Mexico Earthquake - A Deadly Tragedy | @POTUS - https://t.co/Q6P7nxB0kJ6,vehicle_damage
 WASHINGTON - A woman holds her dog in the driveway of her West Seattle home after a two-alarm fire at their house this morning,vehicle_damage
 # Irma damages cars on the road following # HurricaneMaria,vehicle_damage
" RT @TULA_TX : @E_RCS_Texas, Hurricane Harvey devastation and devastation in Katy # KAIO",vehicle_damage
.@TravisPolo @Jetsports # NASCAR driver @AJGreenwood # truck # car # car,vehicle_damage
" @CBS13 in Montgomery county our first priority : evacuating families, neighbors impacted by # Harvey. # my5houston",vehicle_damage
 RT @VermontAlive : Tornado rips a hole in a house near # Hartford,vehicle_damage
 Hurricane Maria - A Picture of Destruction - Click Here,vehicle_damage
  Puerto Rico Relief ,vehicle_damage
 A plane slammed into the water of the Connecticut Turnpike early Sunday morning.,vehicle_damage
 # Iran - Iraq border earthquake : s # Iraq - Iran border areas are flooded and damage # IRAN,vehicle_damage
 A man s car burned after an earthquake hit Puerto Rico,vehicle_damage
 @WESH 10 News Channel is hearing from cars burning as flames rise # Harvey,vehicle_damage
 RT @DavPaparazzo : RT @DavPaparazzo : # Irma aftermath : Cars wrecked by Harvey winds # VirginA,vehicle_damage
" Harvey, Irma threaten coastal infrastructure in the wake of deadly storm",vehicle_damage
" @fox8kc7 a family from Sarasota County lost everything - car, farmhouse & everything - in # Harvey. The family is leaving this",vehicle_damage
 RT @FITSTL : Fire destroys some 300 units of electric power in Northern California as wildfires rage out west,vehicle_damage
 RT @Santos_Official : Fire : Hurricane Maria : The scene of destruction in Dominica,vehicle_damage
" California wildfires destroy at least 3,000 acres of forest a...",vehicle_damage
 Firefighters search for possible causes of the blaze in a sainty neighborhood of the capital in # SriLanka,vehicle_damage
" # Irma hit # Mexico island today, many people still have not received electricity. Please help! # RT @CABA102311 : Help us bring the power back to # Mexico",vehicle_damage
 Photos : Hurricane Irma causes damage in Puerto Rico,vehicle_damage
 A look at the damage caused by Hurricane Irma -. Photos : By Jim Schmitz,vehicle_damage
" A s a California wildfires : It s still hot, hot, hot...",vehicle_damage
 Tesla vehicles on the road - After Irma # USA,vehicle_damage
 # USA : Tornado hits Houston # Harvey as # VirginMedia fails to fix # network,vehicle_damage
 FTM : I got some bad news : I am stranded at home without my car,vehicle_damage
 Woman s home severely damaged in # HurricaneMaria debris,vehicle_damage
 # California wildfires : One acre,vehicle_damage
 # Irma destroys # tree - in Florida,vehicle_damage
 California wildfire : A $ 100M building fire that s now 200 feet tall,vehicle_damage
" We lost a lot of food, people need to leave... RT @WFP : California wildfire survivors return home, in shock",vehicle_damage
 The storm was all over our cars and on our homes by late Sunday morning,vehicle_damage
 In Photos : A look at Hurricane Irma damage,vehicle_damage
 California fires have caused over $ 1 billion in damage - the,vehicle_damage
" In an effort to protect children from Irma, family planning providers in Irmaa s path have called for more and better access to services",vehicle_damage
 RT @CBCnews : New photos show damage from # Harvey,vehicle_damage
 RT @WPLGLocal12 : New Mexico fire crews assess damage to homes in wildfires ,vehicle_damage
  # Irma : A couple kayaks in the Keys for a break. # news # sibn,vehicle_damage
 A powerful earthquake shook Mexico City ( @AJ_A_GOV,vehicle_damage
 RT @News4WV : Fire crews battle blaze in downtown # NewOrleans,vehicle_damage
 Video : Mexico City Earthquake : How a City That Failed To Respond Has All The Pieces to Recovery,vehicle_damage
 This little guy found his family in my kitchen a few days after Hurricane Irma,vehicle_damage
 # KXAN @KXAN. We lost three cars in the storm. This picture shows all those cars up here. # bakersfield # mfa,vehicle_damage
 Aftermath of California wildfires : # ABC13,vehicle_damage
 I love you # MexicocityA! The earthquake in # Iran is still being felt today.,vehicle_damage
,vehicle_damage
 Hurricane Maria : Harvey victims find refuge in Mexico,vehicle_damage
 Mexico s largest volcano erupts in the most powerful earthquake yet,vehicle_damage
 # CaliforniaAware : A California wildfire causes extensive damage to the # HondaA carport,vehicle_damage
 @cnn,vehicle_damage
 @thehill a group of people who have been in the hospital # Irana a few hours after the earthquake,vehicle_damage
" # HurricaneMaria : A s a house in northern # Dominica in need of a fix, but no one is ready.",vehicle_damage
.@Yogeshwar_ChennaiNews @Yogeshwar_Krishna tweets ,vehicle_damage
 Hurricane Irma : Florida homes facing worst flooding since 2011,vehicle_damage
 RT @WMBW9 : Harvey's devastation has left Texans on edge # WMBW,vehicle_damage
" RT @WPRI : Wildfires burning across Colorado continue to ravage parts of the state, the latest",vehicle_damage
 Wreckage of California wildfire revealed,vehicle_damage
 How the Texas and California wildfire damage numbers will impact you,vehicle_damage
 Harvey is the most destructive flooding event in U.S. history,vehicle_damage
 Photos : # Irma kills at least 100 of Puerto Rico,vehicle_damage
 California wildfires could threaten food crops in California # news # newsdesk,vehicle_damage
,vehicle_damage
How does helping #MexicoQuake victims sound? https://t.co/6vF83o0WYE https://t.co/VCXjCqnQG2,rescue_volunteering_or_donation_effort
OzarksFirst (KOLR): Springfield Woman's Family Survives Mexico Earthquake https://t.co/ex85CLDaVg https://t.co/nbjGzEahp0,affected_individuals
Salma Hayek Donates $100K to Mexico's Earthquake Victims and Implores Fans to Help https://t.co/HAZRw7MLKb,rescue_volunteering_or_donation_effort
Volunteers wait for their shift sorting through the debris of a collapsed building in Condesa. #MexicoEarthquake https://t.co/3E5OThmJYG,rescue_volunteering_or_donation_effort
Unlikely band of friends call on the public to help Mexico after earthquake https://t.co/EGzSYWzHrW https://t.co/xpRxb2nf4s,rescue_volunteering_or_donation_effort
Quake kills 430 in Iranian border region rebuilt after war https://t.co/vupKQ1i1uK https://t.co/ghzamRSFTB,injured_or_dead_people
RT @IAFsite: The IAF &amp; Home Front Command #aid mission to earthquake-stricken #Mexico has taken off from Nevatim AFB https://t.co/2UnLELPsXx,rescue_volunteering_or_donation_effort
RAW VIDEO: Terrified Mexicans Run From Crumbling Buildings - Mexico Earthquake https://t.co/BBimfSXa8w #staged https://t.co/Sq2uiNjU02,infrastructure_and_utility_damage
Earthquake shakes Mexico as it attempts to recover from quakes that killed 400 https://t.co/2SKdY8eqUM #Scotland https://t.co/SIIhkIdGIx,injured_or_dead_people
Eleven family members die during baptism in #Mexico earthquake #centralMexico https://t.co/OLIoSwxP2K https://t.co/fiHsng7qeO,injured_or_dead_people
Protests last night at #AlvaroObregon286 as families demand 'where are the bodies?'. #MexicoEarthquake https://t.co/B4RJJHJcEJ,injured_or_dead_people
"A devastating earthquake has claimed hundreds of lives, details still emerging. https://t.co/X5USh4YbHB https://t.co/iWgg4pyqBO",injured_or_dead_people
People in Central Mexico face earthquake's grim aftermath https://t.co/nndABXQtFo https://t.co/TLxNHIUlku,affected_individuals
Israeli aid team in #Mexico working day&amp;night to find survivors #MexicoEarthquake á¼žEá¼Ÿ1 https://t.co/UO2ZKkaisB,rescue_volunteering_or_donation_effort
"This is ""Frida"", she has saved 52 people so far in Mexico's Earthquake https://t.co/hX93LPtsNQ",rescue_volunteering_or_donation_effort
"Amid Search for More Bodies, Mexico City Office Building Has Become a Tombâ€¦ https://t.co/eOdZ6O4q7n https://t.co/CoYHUBj7wk",injured_or_dead_people
Hundreds Dead in Mexico After Earthquake Strikes on Anniversary of Devastating 1985 Quake https://t.co/cG0uV61L8t https://t.co/SyF7wQL0Ak,injured_or_dead_people
Team of Humanity Firdt USA serving near Mexico City after earthquake we https://t.co/VeLb5jkp3n,rescue_volunteering_or_donation_effort
Brave And Heroic Dog Saves Mexico Earthquake Survivors https://t.co/TsSHNh934U https://t.co/8rTK4p3IHU,rescue_volunteering_or_donation_effort
MASSIVE 7.1 EARTHQUAKE HITS MEXICO CITY - Apocalyptic Scenes as Buildings Fall Apart https://t.co/45Ck5BeK8g https://t.co/PejBdDjRxh,infrastructure_and_utility_damage
"PHOTO OF THE DAY: Soldiers, rescuers and civilians work at a collapsed building after an earthquake in Mexico City https://t.co/I1OGxfLe6v",rescue_volunteering_or_donation_effort
Jan Man: Rescue operation underway in Mexico after devastating earthquake https://t.co/khlszg9IZU #NewsInVidsIndia https://t.co/rAMT5FZLVu,rescue_volunteering_or_donation_effort
"November 12, 2017 The strong earthquake on Iran-Iraq border killed about 450 people https://t.co/HCp7UcvPPY https://t.co/JiSbywYta8",injured_or_dead_people
Taiwan offers help to Mexico after deadly earthquake strikes the country | Taiwan News https://t.co/2LI19ivvtM https://t.co/gGJX7ooHgv,rescue_volunteering_or_donation_effort
Earthquake In Iraq Iran Border Live Updates Death Toll Injured All Updates | LIVE: ईरान-इराक बॉर्डर पर 7.2 तीव्रत... https://t.co/JySSrAJMCH,injured_or_dead_people
China donates 8.5 million dollars in aid and supplies to earthquake-ravaged Mexico https://t.co/6tYMNWwwqT,rescue_volunteering_or_donation_effort
"Iranians donate blood after a 7.3-magnitude #earthquake hits western Iran, November 13, 2017. https://t.co/S7L8Tf602R",rescue_volunteering_or_donation_effort
RT @MdAntonieta: Frida have been found 52 person in Mexico's earthquake ! A terrific dog . https://t.co/Dm5ayssIby,rescue_volunteering_or_donation_effort
WSJ: Earthquake near Iran-Iraq border kills more than 200 https://t.co/l6rVg3feU4 https://t.co/ZZkY7wqYSf,injured_or_dead_people
"Thank you Neil Fenton Fespa UK CEO for your support during earthquake in Mexico , FESPA MÃ©xico Rocks á½¢C@FESPAMexico https://t.co/rzhTVCtCrP",rescue_volunteering_or_donation_effort
Mexico Combs The Rubble For Survivors After Earthquake Kills At Least 225 https://t.co/KudZhXORZu #SocialMedia https://t.co/Gtn7NAV2tk,injured_or_dead_people
@BBCOne A citizen contributing to the #mexicoearthquake rescue efforts. #trueheroes https://t.co/6AdK4m4AHM,rescue_volunteering_or_donation_effort
"A powerful 7.1 magnitude earthquake jolted Mexico City, killing more than 200 Jeremy Berke https://t.co/hqMTz6NsDU",injured_or_dead_people
RT @SkyNewsAust: Hundreds dead in Mexico earthquake https://t.co/RiZkxot02D https://t.co/ra2ajVO8Ys,injured_or_dead_people
#Iranian Little boy takes his friend to receive food after Iran's earthquake https://t.co/R4Nf8TlvSa https://t.co/TD2tMe2Efl,rescue_volunteering_or_donation_effort
Mexico earthquake death toll surpasses 200 via FOX NEWS https://t.co/JuMxzgvVfF https://t.co/j9oT7ITX1A,injured_or_dead_people
Mexico earthquake: Trapped girl 'Frida Sofia' grips nation https://t.co/zz7jf4JEHc https://t.co/WrzLWIMxwX,affected_individuals
Iran’s wrestling team in Kermanshah to help #earthquake victims https://t.co/M0t8QEHarH,rescue_volunteering_or_donation_effort
L.A.â€™s Oldest Roman Catholic Church Mobilizes Mexico Earthquake Relief Effort https://t.co/2h5DyMtIH7 https://t.co/CMUUYBJAn5,rescue_volunteering_or_donation_effort
Ronaldo &amp; Chicharito lead messages of support to Mexico earthquake victims https://t.co/hJJNBonLdq https://t.co/kWT9V62Q9B,rescue_volunteering_or_donation_effort
Removing the jungle gym from elementary school where at least 22 students died in Mexico earthquake https://t.co/q4WTMFoQyk,injured_or_dead_people
Iran-Iraq Border Earthquake Over 300 People Have Died https://t.co/MjMDrbBZ7J Mavelworld https://t.co/D2UpzFS727,injured_or_dead_people
Civilian groups send care packages to earthquake victims in western Iran https://t.co/GZzIdPB7nZ https://t.co/2ksVTlDl5L,rescue_volunteering_or_donation_effort
RT @TheTicoTimes: Costa Rica stands at the ready to help Mexico however it can. https://t.co/8JzMm9WWZZ https://t.co/QfYRFvXjF7,rescue_volunteering_or_donation_effort
"RT: Deaths with mexico 7.1 earthquake increase to 358. https://t.co/SgVasfb8q2 https://t.co/ydkgoqffW8 October 01, 2017 at 03:06AM #USSupâ€¦",injured_or_dead_people
Fissure made by earthquake in Mexico. Tap image to enlarge. https://t.co/Ex7jpFAi3U,infrastructure_and_utility_damage
"At least 217 people were killed after a 7.1 earthquake shook Mexico on September 19, 2017. #prayformexico https://t.co/E0oYj5xpo9",injured_or_dead_people
[The WorldView in 5 Minutes] Earthquake in Mexico City Kills Over [...] https://t.co/4KNw5f0MLx via @PodcastAddict https://t.co/km9lF4MyFx,injured_or_dead_people
Iran-Iraq earthquake survivor: ’We could see the house collapsing’ – video report https://t.co/zB1LeJ7ssl https://t.co/No1bTErMuN,infrastructure_and_utility_damage
#tsunami Thousands homeless after Mexico earthquake https://t.co/JIgZaFCRIn via #hng #news https://t.co/NbqCoLJhUK,affected_individuals
RT @RudawEnglish: Material damages captured by Rudaw English's managing editor @OsamaGolpy in #Halabja #earthquake https://t.co/6MaFWai7Vb,infrastructure_and_utility_damage
#prayformexico &amp; donate to causes that will help with the #mexicoearthquake. https://t.co/cmAv80RVng https://t.co/QnpiMzJ4DH,rescue_volunteering_or_donation_effort
Trapped girl a symbol for Mexico's earthquake rescue efforts #Breaking https://t.co/aqefICgKRc,rescue_volunteering_or_donation_effort
Netanyahu: We offered assistance to Iran earthquake victims https://t.co/6qw8i2E56m via @ArutzSheva_En https://t.co/Ob1yEOKm4S,rescue_volunteering_or_donation_effort
"A spot of sunshine in these very dark times by @RWhelanWSJ and @WSJ: Frida, Mexicoâ€™s earthquake rescue pup https://t.co/wzR24wLPE9",rescue_volunteering_or_donation_effort
Report: Powerful Earthquake Kills Hundreds In Central Mexico https://t.co/QPdDaDALTM https://t.co/5XENXwCuvT,injured_or_dead_people
A schoolgirl trapped in Mexicoâ€™s earthquake rubble won the worldâ€™s heartsâ€”except [-0.02]: https://t.co/h9xmWc2khI https://t.co/m4ygFZU0bS,affected_individuals
